season,week,celebrity_name,vote_mean,vote_std,vote_ci_lower,vote_ci_upper,vote_ci_width,coefficient_of_variation,relative_ci_width
27,2,John Schneider,389368.6856913459,6014.1233254799145,377690.1994644419,401320.3819749883,23630.18251054641,0.015445832051957393,0.060688451277456215
27,2,Juan Pablo Di Pace,463861.0568283058,6995.839784701466,451271.73883850477,477109.8174511901,25838.07861268532,0.015081757094540738,0.05570219407801906
27,2,Mary Lou Retton,413196.030926026,3362.0194600094733,406576.5938518725,419466.4560274434,12889.862175570917,0.008136620897530769,0.03119551305147598
27,2,Milo Manheim,470165.0910501887,9032.786926084336,453497.31434546906,487403.7588239683,33906.44447849924,0.019211947245824156,0.07211603992708984
27,2,Nancy McKeon,379821.06597151555,5643.037807250188,369008.4710386936,390793.95972834184,21785.48868964822,0.014857095387314258,0.0573572417157136
27,2,Tinashe,456382.77922303136,7607.615143164711,441878.7010448487,471622.63920179225,29743.938156943535,0.016669373800905222,0.06517322631581561
27,3,Alexis Ren,467984.38502003107,4950.818540766604,457796.0396729561,476968.7528770073,19172.713204051193,0.010579025068442605,0.040968702840866254
27,3,Bobby Bones,421546.7498938803,7668.938854931448,405294.175801834,435154.0984017306,29859.922599896614,0.018192380458067862,0.07083419005700677
27,3,DeMarcus Ware,478314.7301590788,8171.36119103191,461528.0600730591,492775.657344874,31247.597271814884,0.01708364947973537,0.06532852806231265
27,3,Evanna Lynch,481291.9799225664,10008.843640414281,463190.2465549654,501823.24211541004,38632.99556044466,0.020795783137763015,0.08026935243479479
27,3,Joe Amabile,308801.54417902365,9660.844545914759,291038.173913655,327315.4127266764,36277.238813021395,0.03128496190522289,0.11747751750875358
27,3,John Schneider,373193.3856075995,7015.300854024763,358898.8238532469,387594.81670557044,28695.992852323514,0.01879803105996396,0.07689309071114245
27,3,Juan Pablo Di Pace,499162.800139193,6189.643159080355,488403.7313396494,511835.98582643206,23432.25448678265,0.012400048956681778,0.04694311050472611
27,3,Mary Lou Retton,432048.6382523078,4122.268485296413,424377.4694099037,440186.29170787695,15808.822297973267,0.009541213928995398,0.036590376402809606
27,3,Milo Manheim,484177.5741526314,6432.254437006772,472005.6601827978,497575.2544926086,25569.594309810782,0.013284907811486283,0.05281036478106328
27,3,Nancy McKeon,393642.6261680851,6471.988764347338,380488.9138632335,405751.8255743917,25262.911711158173,0.01644128032410749,0.06417727662545095
27,3,Tinashe,475276.7629289639,5207.387738761277,465905.8064477834,485352.89378125686,19447.087333473435,0.010956537632241843,0.04091739561098645
27,4,Alexis Ren,507459.40019736503,4626.592425372013,497664.8303797422,516281.04881663976,18616.218436897558,0.00911716764646118,0.03668513861336926
27,4,Bobby Bones,413206.02702094114,8647.464728520796,397031.84801174846,428981.12621885166,31949.278207103198,0.020927731356838473,0.07732045545764515
27,4,DeMarcus Ware,485238.5653651006,9590.039458017915,466987.4092376956,504012.22086426767,37024.811626572045,0.019763555789928253,0.07630228565760026
27,4,Evanna Lynch,511548.2007805506,8401.57890829347,495889.9835869836,527145.8927762014,31255.909189217782,0.01642382652401835,0.06110061406046519
27,4,Joe Amabile,310085.4963590251,13374.288872111798,283095.0183448625,336099.11228468036,53004.09393981786,0.043130972035617866,0.1709338055542215
27,4,John Schneider,400793.94502727676,8539.794876982553,384433.7912388264,418070.6243281974,33636.83308937098,0.02130719533799684,0.08392550213572154
27,4,Juan Pablo Di Pace,499040.8669945825,8290.904563475533,483079.21801079327,514220.5545605144,31141.336549721134,0.01661367858188964,0.062402377459117385
27,4,Mary Lou Retton,519666.36226446537,9925.323109990517,501027.9672280738,538410.9559011089,37382.98867303511,0.019099414221733644,0.07193651809622112
27,4,Milo Manheim,561294.8524952385,8185.682814722253,545791.8207797589,576992.6437649209,31200.822985162027,0.014583570076106644,0.055587224515704435
27,4,Tinashe,525489.8128560177,5947.504305645358,514969.12623181625,537706.567703115,22737.441471298807,0.011318020178775477,0.04326904330974877
27,5,Alexis Ren,596778.2707660889,7170.248414836427,583102.1991555488,609027.6988984321,25925.499742883258,0.012014928770164376,0.04344243249608015
27,5,Bobby Bones,409189.01373773074,11153.529322157052,385960.53997084283,430974.1569270161,45013.61695617327,0.02725764609434479,0.11000690498749484
27,5,DeMarcus Ware,560910.3148377907,9307.752513385321,542180.8479621188,579515.9242272055,37335.07626508665,0.01659401203216779,0.06656157905722158
27,5,Evanna Lynch,544825.4312147024,9097.3038795534,527187.1538664651,563280.1147758448,36092.96090937976,0.016697649115370264,0.06624683585145717
27,5,Joe Amabile,338721.04242012574,16657.634255337918,306479.1249822665,370046.3521644427,63567.2271821762,0.049178031976758504,0.1876683737390365
27,5,John Schneider,469971.25913353974,7847.985776793802,455300.59091429797,483737.74492608476,28437.1540117868,0.016698863226791153,0.06050828313249372
27,5,Juan Pablo Di Pace,598091.3656483886,6638.200387466796,585397.722708273,612046.777207481,26649.054499207996,0.011098973783496018,0.04455682865496287
27,5,Mary Lou Retton,543685.4583331429,11387.05560765602,523412.1361535004,567481.5715279138,44069.435374413384,0.02094419748243222,0.08105685870194797
27,5,Milo Manheim,590033.7262045837,10429.192457298352,571226.8426884427,610861.275426513,39634.432738070376,0.01767558699463599,0.06717316481723935
27,6,Alexis Ren,560617.2491324579,7126.001503314043,547551.5147638987,574708.4121277456,27156.89736384689,0.012710992239966508,0.04844106635297354
27,6,Bobby Bones,414593.0349070011,12928.788804880543,387508.89361971914,439943.5454647712,52434.65184505208,0.031184288486131098,0.12647258258164876
27,6,DeMarcus Ware,563892.5517589459,12218.33231243634,539764.2479853051,588277.8404589012,48513.5924735961,0.0216678377366819,0.08603339824629357
27,6,Evanna Lynch,603274.3997944554,10340.709481544545,582920.6589173434,624516.5532038175,41595.8942864741,0.017140971811613056,0.06895020624221157
27,6,Joe Amabile,368231.1877276143,20223.426469597995,327095.71794606507,404871.37557022565,77775.65762416058,0.054920460687750174,0.21121420514139697
27,6,John Schneider,408149.02048770024,10644.087241112218,387020.2010609315,429431.16269814764,42410.961637216154,0.026078923890086814,0.1039104824667691
27,6,Juan Pablo Di Pace,602596.3949237659,7857.743215957907,588093.1376916907,617687.48488238,29594.347190689296,0.013039811193945136,0.04911139104048782
27,6,Mary Lou Retton,525702.1547201459,13040.52178513781,500017.6109798366,552670.3981402653,52652.78716042865,0.02480591275506536,0.10015706933607305
27,6,Milo Manheim,605149.8888425281,10831.627728916814,585327.0229582728,625924.6362615706,40597.61330329778,0.017899082406896742,0.06708687228043445
27,7,Alexis Ren,627040.8114777422,9959.942373584612,609361.4334671735,647087.6300342006,37726.19656702713,0.015884041662475038,0.06016545634106032
27,7,Bobby Bones,473542.2474432631,14700.57258563513,442507.1657821762,500514.9893335608,58007.823551384616,0.031043845960959292,0.12249767336405344
27,7,DeMarcus Ware,608461.3909368478,14995.646176579568,580403.4529457162,638518.9603347263,58115.50738901005,0.024645189324980468,0.09551223504835635
27,7,Evanna Lynch,675588.0172088194,15054.74411334456,647202.4625086506,707118.1954725021,59915.73296385154,0.02228391228065735,0.08868679052567034
27,7,Joe Amabile,367150.40404077043,28877.89934656406,309907.62984128477,417712.4090051267,107804.77916384191,0.07865414017999364,0.2936256585240491
27,7,John Schneider,499889.19475841464,15178.115516463304,468434.4346623185,529713.4528808405,61279.01821852202,0.030362959783114638,0.12258520260302247
27,7,Juan Pablo Di Pace,651107.9784925991,10287.445937710352,633239.2955509877,672464.9684708796,39225.67291989189,0.01579990766128707,0.0602444974038016
27,7,Milo Manheim,667808.1908659134,12655.571094118342,645878.8197204961,692806.8598413258,46928.04012082971,0.018950907262321084,0.07027173485245887
27,8,Alexis Ren,849266.8561911407,17292.457860117705,817701.8076374988,885413.2219656777,67711.41432817886,0.020361630427534038,0.07972925569220536
27,8,Bobby Bones,509826.9179122186,25627.226421393378,455812.41364913224,555577.0944217129,99764.68077258067,0.050266522855126776,0.19568343150872633
27,8,Evanna Lynch,888285.86888993,21660.00627436568,848779.619215139,933416.2437861492,84636.62457101024,0.024384049136606984,0.09528084092655739
27,8,Joe Amabile,444285.39034223586,47312.74960536214,343663.31268143345,527467.4345321123,183804.12185067887,0.10649179701569036,0.4137073283213148
27,8,Juan Pablo Di Pace,875318.6434547162,16520.003011800283,846081.6554825905,909655.4497595323,63573.7942769418,0.018873130528328487,0.0726293159094934
27,8,Milo Manheim,840369.2642907507,17778.063384539957,807308.8016348021,877832.0513378084,70523.24970300624,0.021155061399757605,0.08391935866731869
27,9,Alexis Ren,1224512.4619202423,58500.6543980042,1114579.8867662596,1365677.53683133,251097.65006507048,0.04777465008911816,0.20505928512259236
27,9,Bobby Bones,174112.04446978058,179137.7822143436,-257048.10352884763,471179.46387478407,728227.5674036318,1.0288649631326068,4.182522637197711
27,9,Evanna Lynch,1481255.3178959903,92890.93998470882,1323948.8949102517,1692182.4205873297,368233.52567707794,0.06271095797087384,0.248595580537814
27,9,Milo Manheim,1364237.8224212045,72675.86213620573,1242172.8488459385,1520311.970840184,278139.12199424556,0.05327213550436755,0.20387876470146046
28,1,Ally Brooke,408667.8967548605,2123.2899921394546,404357.0503126091,412738.6729515343,8381.622638925153,0.005195636870427114,0.020509618459100227
28,1,Hannah Brown,462384.8200732027,5486.406716218686,452717.9555109668,473714.68957980885,20996.734068842023,0.011865455953658042,0.04540965264715635
28,1,James Van Der Beek,464341.0984804313,7286.07052086075,450619.0366888993,478827.5214949842,28208.484806084947,0.015691203179526023,0.06074948975741749
28,1,Karamo Brown,426501.62377913215,2207.457212734669,422307.4400627775,430676.35925726173,8368.919194484246,0.00517572991440197,0.019622244624367877
28,1,Kate Flannery,380829.3827064606,5121.814104398723,370221.51858614036,390334.53887031967,20113.020284179307,0.01344910434168512,0.05281373023594195
28,1,Kel Mitchell,408667.8967548605,2123.2899921394546,404357.0503126091,412738.6729515343,8381.622638925153,0.005195636870427114,0.020509618459100227
28,1,Lamar Odom,341103.91629540373,9285.609169215897,323538.2303698257,358381.93271454214,34843.70234471647,0.027222229724194514,0.10214981617080302
28,1,Lauren Alaina,450423.7546418458,4235.824751542557,442764.3356223704,459111.8746136704,16347.538991299982,0.009404088278849039,0.03629368749500949
28,1,Mary Wilson,426501.62377913215,2207.457212734669,422307.4400627775,430676.35925726173,8368.919194484246,0.00517572991440197,0.019622244624367877
28,1,Ray Lewis,380829.3827064606,5121.814104398723,370221.51858614036,390334.53887031967,20113.020284179307,0.01344910434168512,0.05281373023594195
28,1,Sailor Brinkley-Cook,428457.9021863607,4180.452755519752,420567.76201441576,436630.1423243543,16062.38030993857,0.009756974335605639,0.03748881798649177
28,1,Sean Spicer,333055.4076785041,6321.0582032889215,320437.163973196,345518.55777917866,25081.39380598266,0.018978998861926877,0.07530697063532907
28,2,Ally Brooke,453534.7664840452,7407.892425055213,438964.19980239833,467100.4670664625,28136.26726406417,0.016333681500282103,0.062037729725079344
28,2,Hannah Brown,458293.60516935383,7560.519030423419,444520.99361062184,474555.1963080464,30034.202697424567,0.016497107847772762,0.06553485005824157
28,2,James Van Der Beek,445068.3131558853,5692.689740463077,434819.5412103862,456169.0748528688,21349.533642482595,0.012790597695210917,0.04796911622644525
28,2,Karamo Brown,424095.3425895229,8022.041739924812,409173.2813229936,440090.8175293723,30917.536206378718,0.01891565630252454,0.07290232431602875
28,2,Kate Flannery,462360.05868917255,12757.777865929818,434870.0189752838,485307.49403115414,50437.47505587037,0.02759273346858535,0.10908700721006181
28,2,Kel Mitchell,453534.7664840452,7407.892425055213,438964.19980239833,467100.4670664625,28136.26726406417,0.016333681500282103,0.062037729725079344
28,2,Lamar Odom,281760.8215371235,14834.553361059774,252462.99264611292,312142.8328197422,59679.84017362929,0.05264945381735849,0.21181028592992707
28,2,Lauren Alaina,437091.14937368105,6567.040182817502,423687.1707100997,449920.95844056894,26233.787730469252,0.015024418115598038,0.06001903211277627
28,2,Mary Wilson,366721.9331745457,8697.469659855851,350822.6279151785,383579.9618995068,32757.333984328317,0.023716797041741667,0.08932471996087857
28,2,Ray Lewis,350658.00072861376,6398.484559654634,338042.56416554167,362085.173720599,24042.609555057308,0.01824707990794324,0.06856426918849831
28,2,Sailor Brinkley-Cook,416493.17128207634,7670.238434024947,401716.71122567874,431948.1479925882,30231.436766909435,0.018416240560232767,0.07258567211041915
28,2,Sean Spicer,362152.7771698562,6531.873366763197,349440.2503789216,374036.4712721892,24596.2208932676,0.018036237131213908,0.06791669826607882
28,3,Ally Brooke,539805.9833943796,9052.605249734817,524154.2098866642,558419.2414162105,34265.031529546366,0.016770109128488538,0.06347656858874146
28,3,Hannah Brown,500650.0907211386,6571.985468108631,488178.77514304407,513769.3187233569,25590.543580312806,0.01312690357978826,0.05111462886874159
28,3,James Van Der Beek,523518.6770220428,6661.565698386219,509264.6490193231,536498.5388570023,27233.889837679162,0.01272459988682645,0.05202085624259873
28,3,Karamo Brown,427077.2635373628,7016.536827970494,412935.36768126587,440272.913048229,27337.54536696314,0.016429197775256078,0.06401077205687283
28,3,Kate Flannery,555304.3307323197,14754.063957676944,524976.2000930614,582444.20734235,57468.00724928861,0.026569329899191852,0.10348921135461238
28,3,Kel Mitchell,502479.97579262964,7117.985526106758,488615.9956557387,516023.4148284122,27407.419172673486,0.014165709817348634,0.05454430125188582
28,3,Lamar Odom,313585.00018734834,16084.333338566885,281658.5580421006,344192.954424565,62534.396382464445,0.05129178158699381,0.1994176900843595
28,3,Lauren Alaina,496316.26125970774,8401.330229797095,479709.97299248946,511710.3756672818,32000.402674792334,0.016927372495258473,0.06447582957199838
28,3,Sailor Brinkley-Cook,518144.3597554069,9106.548741417479,499709.89463042415,536684.7542340215,36974.859603597375,0.01757531191831612,0.07136015071369603
28,3,Sean Spicer,371157.273230703,9194.456957684226,353953.8174431041,390116.1155867271,36162.29814362299,0.024772401407230832,0.09743119898702704
28,4,Ally Brooke,543659.3486015287,9663.192593812577,524552.7619668012,562126.5353526761,37573.77338587481,0.01777435193319033,0.0691127145749024
28,4,Hannah Brown,537551.8228656988,9653.71798458586,518477.0437621202,557573.3516962113,39096.30793409108,0.017958674073732483,0.07273030482097136
28,4,James Van Der Beek,490053.1367457491,9246.79280356059,472340.65896311356,507775.371484891,35434.71252177743,0.018868959527460465,0.0723078986027627
28,4,Karamo Brown,441778.50653799355,8318.841165415322,426522.5766723489,457729.0265910153,31206.44991866639,0.018830343808724635,0.07063822584583479
28,4,Kate Flannery,483770.85856305994,9075.872220784653,466031.6910539262,500508.38196870295,34476.69091477676,0.01876068403074677,0.0712665723958292
28,4,Kel Mitchell,529448.0639120985,9297.354154854873,510932.69563686615,547198.4394806769,36265.74384381075,0.017560464922955057,0.06849726406749455
28,4,Lamar Odom,332811.04016675986,19563.52722163244,296998.56942869315,371286.6517874091,74288.08235871594,0.05878268705217786,0.22321399651133209
28,4,Lauren Alaina,518720.4771778786,7829.250260217867,503642.9125044298,534245.6797674897,30602.767263059854,0.01509338960901109,0.058996643875629404
28,4,Sailor Brinkley-Cook,506996.9014588799,9031.459543826513,490633.2326002553,524356.7021598463,33723.46955959103,0.017813638540666726,0.06651612556714251
28,4,Sean Spicer,363249.05960221204,11437.437521767804,343356.19265391113,384778.7979355332,41422.60528162209,0.031486489006448494,0.11403362014751887
28,5,Ally Brooke,599486.1828382843,13345.970676625879,573770.7110013474,625994.8371471931,52224.126145845745,0.022262349089413543,0.08711481205219633
28,5,Hannah Brown,565585.4816752861,12095.500956877388,542278.197104711,587763.6397149127,45485.442610201775,0.02138580523858223,0.08042187093535735
28,5,James Van Der Beek,567488.3952901168,6725.220050141987,555401.8261644001,580205.0542165547,24803.22805215465,0.01185085035387174,0.043707022483648335
28,5,Karamo Brown,431905.0523240052,10639.912651508681,411550.93850754166,453979.58403463574,42428.64552709408,0.024634841834466115,0.09823604817492407
28,5,Kate Flannery,524773.95392639,8695.190563484972,507659.91505785525,541561.2891580655,33901.3741002102,0.01656940192710983,0.06460186113765384
28,5,Kel Mitchell,576824.2446150999,9032.535245663601,558717.8359196963,596224.4621820278,37506.6262623315,0.0156590769718613,0.06502262450386204
28,5,Lauren Alaina,504333.07272713253,9032.277668856905,486700.8478936474,522663.74621371535,35962.898320067965,0.017909350302996653,0.07130783259087503
28,5,Sailor Brinkley-Cook,523734.95449964213,10241.12829971444,502410.43125476025,543386.8391418655,40976.40788710525,0.01955402863934956,0.07823882583176572
28,5,Sean Spicer,372045.13263365923,15491.831079403513,342969.82217643596,400650.5263770013,57680.70420056535,0.041639655301330916,0.1550368467187062
28,6,Ally Brooke,571300.8922037497,9618.095278600456,553135.2411240542,589992.7324255689,36857.491301514674,0.016835428422839294,0.0645150249273018
28,6,Hannah Brown,500053.1226466824,14472.997009634717,473201.83410347847,527427.1447886475,54225.31068516907,0.0289429189703526,0.10843910022632239
28,6,James Van Der Beek,562658.958073831,8700.434213862502,545806.5385239648,579759.9503798436,33953.411855878774,0.015463068860837096,0.06034456817698701
28,6,Karamo Brown,475079.98889674724,9398.3406205408,457541.74093453394,494736.07648836967,37194.33555383573,0.019782648901642986,0.07829068035513374
28,6,Kate Flannery,557150.2519986127,11956.496823742846,534861.3414070834,580016.106898927,45154.76549184357,0.021460094078486782,0.08104593927735675
28,6,Kel Mitchell,570499.8415780411,9874.199988720364,552779.068425266,589600.237003803,36821.168578537065,0.017307980246598596,0.06454194356423873
28,6,Lauren Alaina,530029.5928421366,8144.983620750559,513794.9843351852,546470.2999205498,32675.315585364646,0.015367035597154763,0.06164809668485175
28,6,Sailor Brinkley-Cook,560732.1484915104,8823.085368655937,542657.1119809907,577747.9388585705,35090.82687757979,0.015734937603260175,0.06258037277153028
28,6,Sean Spicer,338671.673795894,19527.29256518208,300765.6241969144,374448.5800552033,73682.95585828891,0.05765847596971018,0.21756456639091448
28,7,Ally Brooke,660349.3672097294,12255.513663896789,635928.5653125128,684757.1333609696,48828.5680484568,0.01855913592479357,0.07394353727448741
28,7,Hannah Brown,593932.4532881884,11021.103010910501,573522.4378604279,615250.4180539607,41727.98019353277,0.01855615558620238,0.07025711419289203
28,7,James Van Der Beek,645072.7173276038,10795.274949282075,624061.501586317,666225.583981047,42164.08239473007,0.016734973684834408,0.06536330131803854
28,7,Karamo Brown,525555.3924461462,11579.978989302663,504017.03463984485,549071.4869006434,45054.4522607986,0.022033793498730518,0.0857273142058291
28,7,Kate Flannery,567832.1919646395,11769.430652776442,542957.3933671576,589797.7384565356,46840.34508937807,0.020726952116003592,0.0824897667871126
28,7,Kel Mitchell,621661.5163879481,10197.02282688135,603047.0332113241,643003.5148766871,39956.48166536295,0.01640285357557487,0.06427369333962132
28,7,Lauren Alaina,607212.539157905,6052.569759058423,595789.4301611291,619633.2650798187,23843.834918689565,0.00996779441915388,0.039267691921772055
28,7,Sean Spicer,362697.547638391,25960.076602346155,308106.5165997727,409077.3441515311,100970.82755175844,0.07157499898022006,0.2783885036146597
28,8,Ally Brooke,732042.1686242382,12703.172579900802,708313.7542083259,757365.2877317731,49051.53352344723,0.017353061236587614,0.06700643163170793
28,8,Hannah Brown,709195.1887938196,11322.33703738946,686244.4243333522,729730.8964984554,43486.47216510319,0.01596505054785579,0.061318058627927
28,8,James Van Der Beek,753678.9840829093,17567.396952701314,720677.768562677,788961.599385251,68283.83082257397,0.023308858710021817,0.09060068313522503
28,8,Kate Flannery,634537.1819537107,10685.370513305697,613965.8557914087,654176.7893618018,40210.93357039313,0.016839628657230037,0.0633704922485165
28,8,Kel Mitchell,729202.3513193753,13403.037739279873,705174.488379525,756663.1164771711,51488.628097646055,0.018380409381606098,0.07060952012083559
28,8,Lauren Alaina,575499.2573124797,12206.254355574287,551295.9890367565,598404.1858277221,47108.19679096562,0.021209852489777654,0.08185622516865772
28,8,Sean Spicer,368295.8482277449,35209.39781981275,294311.6479624094,432938.86792923213,138627.2199668227,0.0956008545554935,0.3764017993520772
28,9,Ally Brooke,897440.951153524,21039.388616711494,857479.4510054177,937069.6216453743,79590.1706399566,0.023443758154415125,0.0886856907272345
28,9,Hannah Brown,774884.5170230251,13581.561129655114,748832.1777659483,803114.8644590535,54282.68669310515,0.017527206740216166,0.07005261493886861
28,9,James Van Der Beek,831480.9348128705,21246.65026381933,792763.6039409998,875144.88391118,82381.27997018013,0.02555278103712746,0.09907777379011162
28,9,Kel Mitchell,843403.3522131627,18950.470104496657,809599.2975617738,884039.1284948423,74439.83093306853,0.022469047644604445,0.0882612462207223
28,9,Lauren Alaina,691804.9596008903,14125.084588992251,661972.8382405655,718395.1381256544,56422.29988508893,0.02041772669155359,0.08155810261556892
28,9,Sean Spicer,381573.52039634954,49930.39751823435,288219.5503990984,467274.86245823576,179055.31205913733,0.130853937312973,0.46925507795495947
28,10,Ally Brooke,993046.8127981458,20936.80948026334,952807.0455820323,1035634.091019607,82827.04543757474,0.021083406351477926,0.08340698985195856
28,10,Hannah Brown,839970.9590002578,9322.457968204722,822411.2190648728,858007.9639732845,35596.74490841164,0.011098547953729745,0.042378542409108114
28,10,James Van Der Beek,817199.2657801152,25447.94835751461,766452.3595309906,865327.9260592966,98875.566528306,0.031140444470690365,0.12099321508067847
28,10,Kel Mitchell,931168.5355340395,15661.53853819325,902837.0664294354,961630.4235526503,58793.35712321487,0.016819230827221966,0.06313932964830687
28,10,Lauren Alaina,757339.9169734864,18371.125407657517,717576.808085548,790023.6895416833,72446.8814561353,0.024257437111030646,0.09565966329313602
28,11,Ally Brooke,1412045.8558653167,79813.00795431093,1291222.644231832,1596241.37180065,305018.727568818,0.056522957539081244,0.21601191370792935
28,11,Hannah Brown,1051064.8354116865,36905.905784177354,977111.1619764798,1126793.1452514785,149681.98327499873,0.03511287271800113,0.14240984783433508
28,11,Kel Mitchell,1327184.9361603863,66029.99954025444,1220377.180106617,1485607.034119248,265229.8540126309,0.04975192058107787,0.1998439304020089
28,11,Lauren Alaina,466567.1172535882,135749.17852063576,154743.25224226664,673073.1830042668,518329.93076200015,0.2909531630083855,1.1109439812499213
29,1,AJ McLean,353994.98369249306,2224.4866880023083,349852.17829721357,358149.2445804594,8297.066283245804,0.006283949746402809,0.02343837247833225
29,1,Anne Heche,353994.98369249306,2224.4866880023083,349852.17829721357,358149.2445804594,8297.066283245804,0.006283949746402809,0.02343837247833225
29,1,Carole Baskin,269568.3416439598,7696.02804661364,253902.7298937162,283460.4533852205,29557.723491504294,0.028549450575981922,0.10964834858294864
29,1,Charles Oakley,271164.53615582717,6724.1133307727605,257510.65808995656,283163.80731447524,25653.149224518682,0.024797170847255218,0.09460362917729355
29,1,Chrishell Stause,289126.8667822487,5782.5118492382335,277088.51019482675,299857.0552880339,22768.545093207154,0.019999911850437754,0.07874932325246314
29,1,Jeannie Mai,353994.98369249306,2224.4866880023083,349852.17829721357,358149.2445804594,8297.066283245804,0.006283949746402809,0.02343837247833225
29,1,Jesse Metcalfe,353994.98369249306,2224.4866880023083,349852.17829721357,358149.2445804594,8297.066283245804,0.006283949746402809,0.02343837247833225
29,1,Johnny Weir,353994.98369249306,2224.4866880023083,349852.17829721357,358149.2445804594,8297.066283245804,0.006283949746402809,0.02343837247833225
29,1,Justina Machado,392955.632132512,6504.475594698051,380660.0692543269,406437.8765962114,25777.807341884472,0.01655269720756826,0.06559979100437403
29,1,Kaitlyn Bristowe,386548.00725435186,4712.0648764142725,378009.1140445995,396087.2434124645,18078.12936786498,0.012190115556109164,0.046768134949844456
29,1,Monica Aldama,371957.31431891466,3024.0928215177714,366598.2903052438,378017.94619759166,11419.655892347859,0.00813021469158401,0.03070152260147973
29,1,Nelly,308841.7937570965,5732.881056078696,298103.47020575637,320037.6498173103,21934.179611553904,0.018562517029633612,0.07102076226381814
29,1,Nev Schulman,386548.00725435186,4712.0648764142725,378009.1140445995,396087.2434124645,18078.12936786498,0.012190115556109164,0.046768134949844456
29,1,Skai Jackson,392955.632132512,6504.475594698051,380660.0692543269,406437.8765962114,25777.807341884472,0.01655269720756826,0.06559979100437403
29,1,Veron Davis,333153.06771545456,5589.633558177823,322309.7027262266,344107.8883463914,21798.18562016479,0.01677797415016427,0.06542994116681099
29,2,AJ McLean,357573.7470655527,6062.033832220797,346962.0079182032,369744.05856089387,22782.05064269068,0.01695324078450722,0.0637128727420644
29,2,Anne Heche,342991.7590700206,5388.145554920974,332320.21288023307,354168.0073395323,21847.794459299243,0.015709256600013537,0.06369772416263532
29,2,Carole Baskin,288898.3660458251,8557.41994249933,271788.9152329616,303859.4323766019,32070.517143640318,0.02962086653387977,0.11100968684105775
29,2,Charles Oakley,256734.2189631626,10490.855107236395,234429.525117811,275003.3628650378,40573.83774722682,0.04086270676968726,0.1580382931075056
29,2,Chrishell Stause,343127.0319245516,7716.055916392848,329499.08593130374,358332.6987076849,28833.61277638114,0.022487461489450623,0.0840318893403922
29,2,Jeannie Mai,342991.7590700206,5388.145554920974,332320.21288023307,354168.0073395323,21847.794459299243,0.015709256600013537,0.06369772416263532
29,2,Jesse Metcalfe,370164.0887309058,5180.32997571338,360129.4328683742,380328.1755944664,20198.74272609217,0.01399468542038736,0.05456699701838401
29,2,Johnny Weir,342991.7590700206,5388.145554920974,332320.21288023307,354168.0073395323,21847.794459299243,0.015709256600013537,0.06369772416263532
29,2,Justina Machado,382948.7238050518,5966.1872607044315,371094.7402584261,394401.21720912395,23306.476950697834,0.015579598232952059,0.06086056827431155
29,2,Kaitlyn Bristowe,401029.58872472786,6591.25130366969,388383.7851288721,414301.7266377568,25917.941508884716,0.016435822914288786,0.06462850183026056
29,2,Monica Aldama,332844.42081439885,10706.252576182043,311228.0827033577,351893.89282509754,40665.810121739865,0.032165936715977214,0.1221766314190857
29,2,Nelly,342438.69676630053,7334.328562389025,327520.62457418157,357571.8570234575,30051.232449275907,0.02141793153533225,0.08775653199551967
29,2,Nev Schulman,373903.009137754,6457.521758028488,362610.26993472636,388282.25629777164,25671.98636304529,0.017270579803355893,0.06865948049534731
29,2,Skai Jackson,339771.80656947504,22598.44612889248,296269.99755415117,380141.7150405483,83871.71748639713,0.06651065712914485,0.24684719527853885
29,2,Veron Davis,354385.1418515705,7448.238759129715,339647.7466004478,368323.709249447,28675.96264899918,0.021017356202392114,0.08091750827694047
29,3,AJ McLean,362869.7858442033,6030.254183130734,352099.9729646983,375801.16766655544,23701.194701857166,0.01661823171389585,0.06531597731874314
29,3,Anne Heche,320754.51885853574,8399.59882169171,304083.9631079387,336862.01850181667,32778.05539387796,0.026187000736835248,0.10219047111331349
29,3,Carole Baskin,253471.4702861751,11060.418963703538,231601.52768762212,273037.2990237243,41435.77133610216,0.04363575494794768,0.16347311707041515
29,3,Chrishell Stause,389793.1290494202,8499.21405942641,373657.886618149,406649.0102967598,32991.12367861078,0.021804422464175428,0.0846375198020178
29,3,Jeannie Mai,384636.08744083776,6062.323641697739,373875.60692529764,396866.6652437523,22991.058318454656,0.015761193085217742,0.05977353417726565
29,3,Jesse Metcalfe,372133.1939869522,4468.388805703076,363714.145684928,380947.34201308567,17233.196328157675,0.012007498599707685,0.04630921564272471
29,3,Johnny Weir,411571.7888205064,7284.69003774543,397756.99507649936,425696.20736038464,27939.21228388528,0.01769968262067255,0.06788417729979558
29,3,Justina Machado,383671.51459295605,10299.237112872826,364466.2764428165,403817.6835218961,39351.407079079596,0.026843893072957137,0.10256536016448395
29,3,Kaitlyn Bristowe,408132.47040495544,6634.040003113158,395298.7890472915,420740.13406192744,25441.34501463594,0.016254624378527784,0.06233599838158586
29,3,Monica Aldama,352165.61632833874,4898.982206887203,343363.4977197534,362204.8338003668,18841.33608061337,0.013911017940830647,0.05350135052096286
29,3,Nelly,317235.1324057585,5697.485167474243,305921.9814774617,327970.8381797209,22048.856702259218,0.017959817767557014,0.06950319951971053
29,3,Nev Schulman,402487.9980046407,7191.015695154218,388862.2494022361,417047.6768617158,28185.427459479717,0.017866410255222828,0.07002799486993583
